# nu h lw logL logPrior
1.100002652545237396e+02 1.025842738093584572e+01 1.019392994305711841e+00 -2.329093515540248518e+03 0.000000000000000000e+00
1.100002621947179904e+02 1.005576932114755095e+01 1.000748767024157937e+00 -2.329091772798681632e+03 0.000000000000000000e+00
1.099986961371205894e+02 1.014295449582398057e+01 1.014675079343212660e+00 -2.329088892428885629e+03 0.000000000000000000e+00
1.099970328831909114e+02 9.856810109676779064e+00 9.933356298609418156e-01 -2.329088732912218802e+03 0.000000000000000000e+00
1.100051765700656290e+02 1.004009887277693558e+01 1.006752031769000633e+00 -2.329088380049125590e+03 0.000000000000000000e+00
1.099954365702357109e+02 1.011323260419759329e+01 1.009345373332561913e+00 -2.329087929883156903e+03 0.000000000000000000e+00
1.100027412135485605e+02 9.874390055566223623e+00 9.972849326317128060e-01 -2.329085535383191200e+03 0.000000000000000000e+00
1.100023472271523133e+02 1.016948074294861470e+01 1.015885556564006809e+00 -2.329084596209690972e+03 0.000000000000000000e+00
1.099985944527996367e+02 1.022949718505098282e+01 1.018115677533219632e+00 -2.329081939001662704e+03 0.000000000000000000e+00
1.100023660109545602e+02 1.014546494858011094e+01 1.006977244247628578e+00 -2.329079605101228481e+03 0.000000000000000000e+00
1.100006232913302853e+02 1.016620469141830618e+01 1.008096432522019414e+00 -2.329078252038638311e+03 0.000000000000000000e+00
1.100027071912043652e+02 1.025078491573165884e+01 1.017803420356284683e+00 -2.329078223166322459e+03 0.000000000000000000e+00
1.100028613473911605e+02 9.953644745033397356e+00 9.955092752616959695e-01 -2.329078194265842285e+03 0.000000000000000000e+00
1.100011171797108744e+02 1.019050858063757303e+01 1.017136885950976621e+00 -2.329076417668904924e+03 0.000000000000000000e+00
1.100046904461915034e+02 9.898610162583969085e+00 9.957228640504633965e-01 -2.329075786769066326e+03 0.000000000000000000e+00
1.100021738185072309e+02 9.869910821303829351e+00 9.972041437830526656e-01 -2.329074800833900099e+03 0.000000000000000000e+00
1.100042743402198937e+02 9.879035740187168457e+00 9.954641375379053025e-01 -2.329073987130167552e+03 0.000000000000000000e+00
1.099997315808431466e+02 9.850901379410984759e+00 9.903809024966300223e-01 -2.329073893594612855e+03 0.000000000000000000e+00
1.099963019606036596e+02 9.955911063379295101e+00 9.970447534664743650e-01 -2.329073251658684057e+03 0.000000000000000000e+00
1.100009809572032822e+02 9.911735569683509439e+00 9.928886271429693267e-01 -2.329071555977388925e+03 0.000000000000000000e+00
1.100036666058340558e+02 1.016384352238853594e+01 1.009139349413231690e+00 -2.329071252918210121e+03 0.000000000000000000e+00
1.100018597632574284e+02 9.849194580248264330e+00 9.905749095589035935e-01 -2.329069379949336053e+03 0.000000000000000000e+00
1.100012999931628883e+02 9.916084584275933977e+00 1.001036053543151061e+00 -2.329067496026176741e+03 0.000000000000000000e+00
1.099991792440797411e+02 1.018653203808313989e+01 1.009802253672958505e+00 -2.329066463101584759e+03 0.000000000000000000e+00
1.099989476761811744e+02 1.022024123188175437e+01 1.012617303945337000e+00 -2.329066030146112098e+03 0.000000000000000000e+00
1.100039626019135994e+02 9.961550998093832376e+00 1.002998145259531571e+00 -2.329065569449181567e+03 0.000000000000000000e+00
1.099999750706680430e+02 9.806860157869691008e+00 9.899135361800641686e-01 -2.329063306641265171e+03 0.000000000000000000e+00
1.100006004545545579e+02 1.026587855145995221e+01 1.019263153185738346e+00 -2.329061027599999761e+03 0.000000000000000000e+00
1.100056338975836923e+02 1.002237343599674091e+01 1.004337117639518162e+00 -2.329059291119599493e+03 0.000000000000000000e+00
1.100054616359187492e+02 1.009910830373541124e+01 1.007202599211364014e+00 -2.329059087187783916e+03 0.000000000000000000e+00
1.100052289656273103e+02 9.941862941465881676e+00 9.990837124069721353e-01 -2.329058882850283226e+03 0.000000000000000000e+00
1.100054374249217233e+02 1.010796888329907972e+01 1.007906188935093317e+00 -2.329057901913494788e+03 0.000000000000000000e+00
1.100024834848800595e+02 1.012947090786640381e+01 1.005945341757509270e+00 -2.329057535529615052e+03 0.000000000000000000e+00
1.099989159356077408e+02 1.013045733905003765e+01 1.005843690381155620e+00 -2.329056106582374923e+03 0.000000000000000000e+00
1.100005231346638936e+02 9.844097119313767408e+00 9.901389777076123888e-01 -2.329055224369127700e+03 0.000000000000000000e+00
1.099967886001008992e+02 1.020227988603098446e+01 1.014950387937217480e+00 -2.329052212920456441e+03 0.000000000000000000e+00
1.100028184140682441e+02 1.018837311228306319e+01 1.016377745788469955e+00 -2.329051330261971088e+03 0.000000000000000000e+00
1.100038708498928486e+02 9.942776942844265164e+00 9.957067456030616048e-01 -2.329050832964465826e+03 0.000000000000000000e+00
1.100048795487108606e+02 1.011559875350829785e+01 1.007039289384635161e+00 -2.329050117964472520e+03 0.000000000000000000e+00
1.100035528315543445e+02 9.968486453365047240e+00 1.003769562867246279e+00 -2.329049900529195384e+03 0.000000000000000000e+00
1.099952018048708169e+02 1.002629776668129935e+01 1.003944082321459152e+00 -2.329049340117125212e+03 0.000000000000000000e+00
1.100008293170668594e+02 9.827325722946561370e+00 9.897689386478631945e-01 -2.329049003731136963e+03 0.000000000000000000e+00
1.100037353202619954e+02 9.861905884386086285e+00 9.929684761924959524e-01 -2.329046746925561820e+03 0.000000000000000000e+00
1.100022570047407129e+02 1.025898575454704620e+01 1.017813842062525342e+00 -2.329045100819766049e+03 0.000000000000000000e+00
1.099989943087814765e+02 9.821668906545967914e+00 9.925190519760472840e-01 -2.329044137031751234e+03 0.000000000000000000e+00
1.099976981020513023e+02 1.021535586730512257e+01 1.013195164710583240e+00 -2.329042933286465086e+03 0.000000000000000000e+00
1.099952821006604466e+02 9.997265093022059901e+00 1.002176194244305707e+00 -2.329042426011740645e+03 0.000000000000000000e+00
1.100009804028558875e+02 9.982459843261199950e+00 1.005608348709873923e+00 -2.329042072460873896e+03 0.000000000000000000e+00
1.100033720201476797e+02 9.851185450916826625e+00 9.940780648585278989e-01 -2.329037221113194391e+03 0.000000000000000000e+00
1.100001544182269555e+02 1.012970193607145930e+01 1.014219318058056762e+00 -2.329034916658696602e+03 0.000000000000000000e+00
1.100025813788493991e+02 1.004619010141367852e+01 1.000647621100439366e+00 -2.329033710416287704e+03 0.000000000000000000e+00
1.099961075603853544e+02 1.000151056704691754e+01 9.997186963186794895e-01 -2.329032997525559949e+03 0.000000000000000000e+00
1.099952496921522709e+02 1.003197610606728141e+01 1.003633717910714873e+00 -2.329025283519363256e+03 0.000000000000000000e+00
1.099973750391663714e+02 1.016285375115525902e+01 1.014700696333483920e+00 -2.329022347124659063e+03 0.000000000000000000e+00
1.099978417845362344e+02 1.020040769348314136e+01 1.011735369629357617e+00 -2.329022187661255430e+03 0.000000000000000000e+00
1.100003358375209075e+02 9.997918950444354635e+00 1.006598387077862533e+00 -2.329021175584133744e+03 0.000000000000000000e+00
1.099967314168435735e+02 1.003676644905894477e+01 1.007607020213629800e+00 -2.329019930326410304e+03 0.000000000000000000e+00
1.100015862074368300e+02 1.002907890829010107e+01 1.008428434855755285e+00 -2.329017851632550446e+03 0.000000000000000000e+00
1.099987885332929949e+02 9.918762922395595538e+00 1.000938002929834925e+00 -2.329017239246053123e+03 0.000000000000000000e+00
1.099984176240809148e+02 9.917743505870431520e+00 1.000705748022022501e+00 -2.329013265853791381e+03 0.000000000000000000e+00
1.099953092106248249e+02 1.002454633421036867e+01 1.002958025852194179e+00 -2.329010332758577988e+03 0.000000000000000000e+00
1.099992175764424616e+02 1.026205018347943998e+01 1.017270159731751722e+00 -2.329009860068189937e+03 0.000000000000000000e+00
1.099997636310440896e+02 1.026264083198983279e+01 1.016819517388667382e+00 -2.329008213372022510e+03 0.000000000000000000e+00
1.099973703625455528e+02 1.013016090583060169e+01 1.006686970458485986e+00 -2.329007360647550740e+03 0.000000000000000000e+00
1.099954458311430017e+02 1.008980563954198573e+01 1.006896212957925751e+00 -2.329004564931949062e+03 0.000000000000000000e+00
1.099994094098849899e+02 9.821037045590520265e+00 9.925493511334921859e-01 -2.329002315631923011e+03 0.000000000000000000e+00
1.099986741371697718e+02 9.824323914037462302e+00 9.908837052577108562e-01 -2.329002017353281190e+03 0.000000000000000000e+00
1.100007862995153118e+02 1.018652509910116599e+01 1.016860238927698612e+00 -2.329000147534481584e+03 0.000000000000000000e+00
1.100024233820471977e+02 1.024963796880283340e+01 1.017804784657714956e+00 -2.328998913690272275e+03 0.000000000000000000e+00
1.100020568037110138e+02 9.899324615794100168e+00 9.927013928929226960e-01 -2.328998462156239384e+03 0.000000000000000000e+00
1.100037002329684839e+02 9.905216139753484583e+00 9.940544684592313995e-01 -2.328994957104521745e+03 0.000000000000000000e+00
1.100052301699923447e+02 1.012847415791283012e+01 1.009853645513514975e+00 -2.328994344802028081e+03 0.000000000000000000e+00
1.099984835640479020e+02 1.012236528673533265e+01 1.005542308463714063e+00 -2.328992749475558412e+03 0.000000000000000000e+00
1.100016095495429767e+02 1.000494622564983160e+01 1.006886686499897321e+00 -2.328991478593115971e+03 0.000000000000000000e+00
1.100052887033543811e+02 1.000068294530029789e+01 1.003631254697640474e+00 -2.328989796863453648e+03 0.000000000000000000e+00
1.100032859220071373e+02 1.002913058325090923e+01 1.000042311489633740e+00 -2.328988908986983915e+03 0.000000000000000000e+00
1.100000306327863910e+02 1.004164148499615727e+01 1.009236952797098796e+00 -2.328987283493539508e+03 0.000000000000000000e+00
1.099993961451790341e+02 1.025055702206330288e+01 1.015587433223652303e+00 -2.328986159777560715e+03 0.000000000000000000e+00
1.099980252858966452e+02 1.015760813703423615e+01 1.008285461536440719e+00 -2.328984027888887795e+03 0.000000000000000000e+00
1.100022091472264947e+02 9.897170827799838477e+00 9.926980337743424032e-01 -2.328983770115083644e+03 0.000000000000000000e+00
1.100002872668952989e+02 1.010247168538002072e+01 1.003857735003273355e+00 -2.328983418284432446e+03 0.000000000000000000e+00
1.099992847260281508e+02 1.008172123805986686e+01 1.011444497659184538e+00 -2.328982162254789728e+03 0.000000000000000000e+00
1.100033333018735675e+02 1.007780878067246100e+01 1.003071964263077209e+00 -2.328981121406433886e+03 0.000000000000000000e+00
1.099984026144104661e+02 9.830503877084000308e+00 9.925464460462374294e-01 -2.328980986013242727e+03 0.000000000000000000e+00
1.100041084793038095e+02 1.014390882285985107e+01 1.008285857549408027e+00 -2.328979726469150592e+03 0.000000000000000000e+00
1.100034971687278187e+02 1.009586728298604896e+01 1.004355919198838043e+00 -2.328979594395760159e+03 0.000000000000000000e+00
1.099998636726013785e+02 9.826951803895024540e+00 9.900553977925223847e-01 -2.328974850326404521e+03 0.000000000000000000e+00
1.099965395017987930e+02 9.991814067450356163e+00 1.004477334364019647e+00 -2.328973618378493029e+03 0.000000000000000000e+00
1.099964879029065798e+02 9.898763716623868447e+00 9.969302840148012157e-01 -2.328973501462879085e+03 0.000000000000000000e+00
1.100025746996742697e+02 9.867638595353804831e+00 9.965286740376361196e-01 -2.328973269054847151e+03 0.000000000000000000e+00
1.100032862137489644e+02 9.997677132335091699e+00 1.005744575757768766e+00 -2.328972786395838739e+03 0.000000000000000000e+00
1.100032029724226845e+02 1.005067191094493673e+01 1.009059638041951201e+00 -2.328971043834046668e+03 0.000000000000000000e+00
1.099984001679323740e+02 1.006354327969189555e+01 1.001774129198443442e+00 -2.328970859014290909e+03 0.000000000000000000e+00
1.100052674496127594e+02 9.978028168675770360e+00 1.001861086329378425e+00 -2.328969802877693837e+03 0.000000000000000000e+00
1.100028713886068630e+02 1.023321340546941549e+01 1.017212175560336718e+00 -2.328968703740233650e+03 0.000000000000000000e+00
1.099969057434613262e+02 9.883502873398539279e+00 9.963006900138814403e-01 -2.328968543249951836e+03 0.000000000000000000e+00
1.099972416872808338e+02 1.010185216735492020e+01 1.004900693279903612e+00 -2.328968188630751683e+03 0.000000000000000000e+00
1.099973556330345161e+02 9.991649152096053754e+00 9.981003099905391140e-01 -2.328967763559669038e+03 0.000000000000000000e+00
1.100024475347026112e+02 9.842182396637030095e+00 9.940768503262892297e-01 -2.328963893252350317e+03 0.000000000000000000e+00
1.099985183140900062e+02 1.022948226443498321e+01 1.014041178303656032e+00 -2.328963337102646619e+03 0.000000000000000000e+00
1.100008571499204493e+02 9.975446988635003009e+00 9.962889392314954184e-01 -2.328962966489352766e+03 0.000000000000000000e+00
1.099956028677865874e+02 1.009341095613361894e+01 1.008693286180219362e+00 -2.328962324439018630e+03 0.000000000000000000e+00
1.099964692711207164e+02 1.006780085080883502e+01 1.003386605558443501e+00 -2.328962270879208518e+03 0.000000000000000000e+00
1.099961974936226170e+02 9.931346296713972066e+00 9.994050830679118702e-01 -2.328961334851467655e+03 0.000000000000000000e+00
1.100050729854227569e+02 9.940657015792435658e+00 9.985510522467202499e-01 -2.328960852692469416e+03 0.000000000000000000e+00
1.099974604388240493e+02 1.008651700054146438e+01 1.010909115506554601e+00 -2.328960297459910180e+03 0.000000000000000000e+00
1.100000541921941277e+02 1.009208049909782190e+01 1.012098408844438246e+00 -2.328960259098197639e+03 0.000000000000000000e+00
1.100016596253729659e+02 1.015934994724564611e+01 1.015422423203379054e+00 -2.328958407833028105e+03 0.000000000000000000e+00
1.100016244564088765e+02 1.007300941888778922e+01 1.002123919101768346e+00 -2.328958318939300170e+03 0.000000000000000000e+00
1.100000350336337220e+02 9.848313397589036455e+00 9.954534994615850119e-01 -2.328956973689976166e+03 0.000000000000000000e+00
1.099990670440295304e+02 9.825706744270586768e+00 9.926371194572642942e-01 -2.328954853542657474e+03 0.000000000000000000e+00
1.099993190735779649e+02 1.024265540114368100e+01 1.018398952925543277e+00 -2.328954704005163421e+03 0.000000000000000000e+00
1.099984562953918186e+02 1.023902778986158246e+01 1.015214580426741176e+00 -2.328953997885718763e+03 0.000000000000000000e+00
1.100008402628783557e+02 1.012958163483500051e+01 1.005727922029678201e+00 -2.328953810379048718e+03 0.000000000000000000e+00
1.099966565639801388e+02 1.017050745476471185e+01 1.010848411903934263e+00 -2.328953049435461253e+03 0.000000000000000000e+00
1.099974536703874861e+02 1.005925213977965349e+01 1.009361666034715332e+00 -2.328952176977984891e+03 0.000000000000000000e+00
1.099994899534332120e+02 1.023660457859539719e+01 1.014202621802807958e+00 -2.328950878676118464e+03 0.000000000000000000e+00
1.100026771935151686e+02 9.992637923881522610e+00 9.977089494444075779e-01 -2.328950074231994222e+03 0.000000000000000000e+00
1.099993544833416053e+02 1.025366746104249138e+01 1.018395955122525010e+00 -2.328948614255518805e+03 0.000000000000000000e+00
1.100053791387951065e+02 1.002337588821925785e+01 1.004712151634212125e+00 -2.328948574479943090e+03 0.000000000000000000e+00
1.099973582686780560e+02 1.019319253380326451e+01 1.011848181645527589e+00 -2.328946356776605171e+03 0.000000000000000000e+00
1.100047642523368268e+02 9.974644127622152467e+00 1.002682449108011742e+00 -2.328946087450904997e+03 0.000000000000000000e+00
1.100026363064102952e+02 1.003629983689765304e+01 1.000210894207441914e+00 -2.328945125272366113e+03 0.000000000000000000e+00
1.099955837086737347e+02 1.010232985104977921e+01 1.008583821673645575e+00 -2.328944479024714383e+03 0.000000000000000000e+00
1.100030039140621625e+02 1.009859735501678735e+01 1.011816657265500519e+00 -2.328943592515209275e+03 0.000000000000000000e+00
1.099999381758900938e+02 9.814490449617748524e+00 9.905270511313459814e-01 -2.328942592378106383e+03 0.000000000000000000e+00
1.100020172427469305e+02 9.837787853179346342e+00 9.908284079636101582e-01 -2.328941337445175122e+03 0.000000000000000000e+00
1.100032881275819108e+02 9.854827499098091081e+00 9.941110582417327368e-01 -2.328940046948257987e+03 0.000000000000000000e+00
1.100049876592787967e+02 9.941969857767809060e+00 9.980056814107624019e-01 -2.328937319330275386e+03 0.000000000000000000e+00
